Match ID,Date,Home Team,Away Team,Home Team xP,Away Team xP,Home Team xG,Away Team xG,Home Team %,Away Team %,Draw %
15399474,17/02/2026,Leamington,Spennymoor,2.00296,0.73795,1.52072,0.71737,58.129,15.962,25.909
14168873,21/02/2026,Leamington,Chester,0.21154,2.64934,0.22694,1.94057,2.414,83.674,13.912
14168886,24/02/2026,Leamington,Merthyr,1.3888,1.36639,2.08151,2.04369,38.133,37.386,24.481
14168904,07/03/2026,Leamington,Fylde,2.07346,0.69379,2.10688,1.18121,61.357,15.368,23.275
14168942,21/03/2026,Leamington,Scarborough,0.25268,2.64107,0.69855,2.9268,4.881,84.494,10.625
15495110,24/03/2026,Leamington,King's Lynn,0.62703,2.14716,0.94011,1.94466,13.374,64.045,22.581
14168958,28/03/2026,Leamington,Peterborough,2.48241,0.40464,4.08024,1.97089,78.982,9.723,11.295
14168487,09/08/2025,Macclesfield,Worksop,1.86426,0.92784,2.79027,2.04003,55.212,23.998,20.79
14168509,23/08/2025,Macclesfield,Alfreton,0.3602,2.50238,0.94382,2.6876,7.426,78.832,13.742
14168538,30/08/2025,Macclesfield,Darlington,1.79549,0.96092,1.98539,1.44879,51.73,23.911,24.359
14168548,02/09/2025,Macclesfield,Merthyr,0.38697,2.42664,0.50512,1.86086,6.686,74.675,18.639
14168583,04/10/2025,Macclesfield,Marine,1.15794,1.4283,0.53636,0.68101,24.806,33.818,41.376
14168615,18/10/2025,Macclesfield,Curzon Ashton,1.14842,1.58567,1.18717,1.47447,29.417,43.992,26.591
14168635,25/10/2025,Macclesfield,South Shields,1.92901,0.73777,1.00229,0.43678,53.193,13.485,33.322
14168665,04/11/2025,Macclesfield,Peterborough,2.07639,0.70221,1.90185,0.92124,61.833,16.027,22.14
14168669,08/11/2025,Macclesfield,Telford,1.51879,1.12438,0.99306,0.77231,38.732,25.585,35.683
14168708,29/11/2025,Macclesfield,Scarborough,0.98954,1.75517,1.17818,1.66097,24.475,49.996,25.529
14168739,26/12/2025,Macclesfield,Buxton,2.00626,0.73696,1.64118,0.90885,58.316,16.006,25.678
